Hashtag,Cluster,Count
brookie,['brookie'],1
oreos,['oreos'],1
pudding,['pudding'],1
schmicago,['schmicago'],2
exinlaws,['exinlaws'],1
coffeeorder,['coffeeorder'],1
commissonergordan,['commissonergordan'],1
upixeld,['upixeld'],1
datingsim,['datingsim'],1
yafantasybooks,['yafantasybooks'],1
thebackyardigans,"['thebackyardigans', 'pablobackyardigans']",3
newlydivorced,['newlydivorced'],1
aarontveit,['aarontveit'],1
royalfamfan,['royalfamfan'],1
kosem_hurremx,['kosem_hurremx'],1
cohoslander,['cohoslander'],1
goodbooksforcoolchicks,['goodbooksforcoolchicks'],1
siegeofmandalore,['siegeofmandalore'],1
jetpacks,['jetpacks'],1
treats,['treats'],1
bougie,['bougie'],1
rideshareapp,"['rideshareapp', 'rideshare']",3
toeveryyouivelovedbefore,['toeveryyouivelovedbefore'],1
tometheonewholovedyou,['tometheonewholovedyou'],1
xojazzle,['xojazzle'],1
computerscreen,['computerscreen'],1
howtheturntables,['howtheturntables'],1
halcomics,['halcomics'],1
uberprices,['uberprices'],1
uberx,['uberx'],1
fancy,['fancy'],1
batterylife,['batterylife'],1
lowbattery,"['lowbattery', 'phonebatterylow']",2
phonebattery,"['phonebattery', 'phonebatterylow']",3
wheredotheyearsgo,['wheredotheyearsgo'],1
niagaramom,['niagaramom'],1
adhdmom,['adhdmom'],1
rossgellerslander,['rossgellerslander'],1
animemovie,['animemovie'],1
blackbutler,"['blackbutler', 'blackbutlerfans']",3
heatherscosplay,['heatherscosplay'],1
broadwaycosplay,['broadwaycosplay'],1
annacosplay,['annacosplay'],1
frozencosplay,['frozencosplay'],1
supernaturalcosplay,['supernaturalcosplay'],1
doctorwhocosplay,['doctorwhocosplay'],1
fernanadoalonso,['fernanadoalonso'],1
fernando,['fernando'],1
forumlaone,['forumlaone'],1
racingmemes,['racingmemes'],1
povavengers,['povavengers'],1
contodos,['contodos'],1
houstontexans,['houstontexans'],1
nezuko,['nezuko'],1
muichiro,['muichiro'],1
genya,['genya'],1
mitsuri,['mitsuri'],1
tanjirokamado,"['tanjirokamado', 'tanjiro']",2
letschangethesubject,['letschangethesubject'],1
draftdump,['draftdump'],1
toadstoolcafe,['toadstoolcafe'],1
leonre4edit,"['leonre4edit', 'leonkeneddyedit']",3
mercadopago,['mercadopago'],1
gradschoolproblems,['gradschoolproblems'],1
licensedgames,['licensedgames'],1
seasonthree,['seasonthree'],1
unrelatedtags,['unrelatedtags'],1
projectdiva,['projectdiva'],1
wilkoike,['wilkoike'],1
meatnight,['meatnight'],1
marioanimation,['marioanimation'],1
luigianimation,['luigianimation'],1
olennatyrell,"['olennatyrell', 'olenna', 'tyrell']",4
tyrell,"['tyrell', 'housetyrell']",3
zeroexpectations,['zeroexpectations'],1
tombraiderunderworld,"['tombraiderunderworld', 'tombraider2013', 'riseofthetombraider', 'tombraideranniversary', 'tombraiderlegend', 'tombraiderthelastrevelation']",11
ashyrov70,['ashyrov70'],1
larascraft,['larascraft'],1
badmarketing,['badmarketing'],1
thefoodguy,['thefoodguy'],1
boysvsgirls,['boysvsgirls'],1
emprendedoras,['emprendedoras'],1
emprendedores,"['emprendedores', 'emprendedora']",4
emprende,['emprende'],1
emprender,['emprender'],1
panaderia,['panaderia'],1
cafeteriasbonitas,['cafeteriasbonitas'],1
thepeoplesprincess,['thepeoplesprincess'],1
malificent,['malificent'],1
fantasmicshow,['fantasmicshow'],1
dragononfire,"['dragononfire', 'disneydragononfire']",3
northmusicfestival,['northmusicfestival'],1
robbiewilliams,['robbiewilliams'],1
thechemicalbrothers,['thechemicalbrothers'],1
bombaestereo,['bombaestereo'],1
festivales,['festivales'],1
planetnagito,['planetnagito'],1
nonrienderien,['nonrienderien'],1
nonjeneregretterien,"['nonjeneregretterien', 'jeneregretterien']",3
parodie,['parodie'],1
edithpiaf,['edithpiaf'],1
indiegamedev,['indiegamedev'],1
londonmarathon,['londonmarathon'],1
kitconner,['kitconner'],1
raedaedit,['raedaedit'],1
mogai,['mogai'],1
gingernightwing,['gingernightwing'],1
monstersuniversityart,['monstersuniversityart'],1
unedited,['unedited'],1
disneylandnews,['disneylandnews'],1
ismickeyok?,['ismickeyok?'],1
nonverbalautistic,['nonverbalautistic'],1
daisybirthday,['daisybirthday'],1
mothercain,['mothercain'],1
ethel,['ethel'],1
daughtersofcain,['daughtersofcain'],1
preachersdaughter,['preachersdaughter'],1
erassetlist,['erassetlist'],1
woodwork,['woodwork'],1
hairbychrispy,['hairbychrispy'],1
livepranks,['livepranks'],1
ikyfl,['ikyfl'],1
digitalplanner,['digitalplanner'],1
adhdtools,['adhdtools'],1
alpharad,['alpharad'],1
rivercitygirls,['rivercitygirls'],1
sworddog,['sworddog'],2
ladypintobean,['ladypintobean'],2
tdi2023,['tdi2023'],1
builtdifferent,['builtdifferent'],1
sxsedtz,['sxsedtz'],1
voidlxne,['voidlxne'],1
martin_edits,['martin_edits'],1
jentorra,['jentorra'],2
katyobrian,['katyobrian'],1
sillyotter,['sillyotter'],1
adrinettefanart,['adrinettefanart'],1
thorbruceedit,"['thorbruceedit', 'thorragnarokedit']",3
mculgbt,['mculgbt'],1
shiplgbt,['shiplgbt'],1
thorandhulk,['thorandhulk'],1
thruceedit,['thruceedit'],2
thorodinsonedits,['thorodinsonedits'],1
gammahammer,['gammahammer'],1
oldersibling,['oldersibling'],1
marioxpauline,"['marioxpauline', 'supermariopauline']",2
jessicariley,['jessicariley'],1
jessicauntildawn,['jessicauntildawn'],1
suppermassivegames,['suppermassivegames'],1
recordstoreday,['recordstoreday'],1
priyatotaldrama,['priyatotaldrama'],1
priyatdi,"['priyatdi', 'priyatdiedit']",3
playstation1,['playstation1'],1
pokemonday,['pokemonday'],1
stereoapp,['stereoapp'],1
houstonsurprisesongs,['houstonsurprisesongs'],1
sweetgirl,['sweetgirl'],1
gwynethpaltroculture,['gwynethpaltroculture'],1
summerbookrec,['summerbookrec'],1
quentonnelson,['quentonnelson'],1
lineman,['lineman'],1
warnerbro,['warnerbro'],1
aussiepuppy,['aussiepuppy'],1
perdopascaledit,"['perdopascaledit', 'pesropascaledit']",3
maskonmaskoff,['maskonmaskoff'],1
kolyablues,['kolyablues'],1
varl,"['varl', 'aloyandvarl']",3
enigmas,['enigmas'],1
doesitholdup,['doesitholdup'],1
graphicnovelrecommendation,['graphicnovelrecommendation'],1
theprincessandthegrilledcheesesandwich,['theprincessandthegrilledcheesesandwich'],1
evanbuckley911,"['evanbuckley911', 'evanbuckbuckley']",3
fbaa,['fbaa'],1
relatablebookthings,['relatablebookthings'],1
kawasaki,['kawasaki'],1
wheelie,['wheelie'],2
yamaha,['yamaha'],1
mt07,"['mt07', 'tomtati']",3
daenerysedit,['daenerysedit'],1
yodasolos,['yodasolos'],1
anidalas_,['anidalas_'],1
daddydaugther,['daddydaugther'],1
oledswitch,['oledswitch'],1
procontroller,['procontroller'],1
gaylor,['gaylor'],1
milesmoraledit,['milesmoraledit'],1
animails,['animails'],1
bjarmstrong,['bjarmstrong'],1
londonhygienist,['londonhygienist'],1
cleaningbraces,['cleaningbraces'],1
asmrteeth,"['asmrteeth', 'asmrteethbrushing', 'asmrteethcleaning']",4
asmrteethbrushing,"['asmrteethbrushing', 'asmrteethcleaning', 'brushingteeth']",3
kirxt3,['kirxt3'],1
uruguay,['uruguay'],1
montevideo,['montevideo'],1
bracesroutine,['bracesroutine'],1
transcommunity,['transcommunity'],1
aiheadshot,['aiheadshot'],1
businesshack,['businesshack'],1
utahweddingvideographer,['utahweddingvideographer'],1
deervalleywedding,['deervalleywedding'],1
bludhaven,['bludhaven'],1
waterflosser,['waterflosser'],1
ridiculous,['ridiculous'],1
reaccion,['reaccion'],1
beefburger,['beefburger'],1
masakmini,['masakmini'],1
masak,['masak'],1
miniaturecooking,['miniaturecooking'],1
miniaturekitchen,['miniaturekitchen'],1
wiredmagazine,"['wiredmagazine', 'wired']",3
needhimmorethanineedair,['needhimmorethanineedair'],1
xanilla,['xanilla'],1
yellowteeth,['yellowteeth'],1
selfinsert,['selfinsert'],1
pinksuitpedro,['pinksuitpedro'],1
imleaving,['imleaving'],1
catchflightsnotfeelings,['catchflightsnotfeelings'],1
airplanesrock,['airplanesrock'],1
leonedits,['leonedits'],1
residentevilfourremake,"['residentevilfourremake', 'jillvalentineresidentevil3remake', 'residentevilremaster', 'residentevilremake4']",4
dentaloffice,['dentaloffice'],1
flossing,['flossing'],1
melbournedentist,['melbournedentist'],1
hudsonmohawke,['hudsonmohawke'],1
journalismstudent,['journalismstudent'],1
skipper,['skipper'],1
realhero,['realhero'],1
barbieandrenee,['barbieandrenee'],1
barbieeocastelodediamantes,['barbieeocastelodediamantes'],1
virak,['virak'],1
krissed,['krissed'],1
rockinrio2022,['rockinrio2022'],1
popularbarbie,['popularbarbie'],1
skipperedit,['skipperedit'],1
communicationstudent,['communicationstudent'],1
bestsister,['bestsister'],1
skipperandthebabysittingadventure,['skipperandthebabysittingadventure'],1
fanexpocleveland,['fanexpocleveland'],1
uottawa,['uottawa'],1
megustastú,['megustastú'],1
thecitythatneversleeps,['thecitythatneversleeps'],1
justphillgaming,['justphillgaming'],1
tobyemaguire,['tobyemaguire'],1
arabic,['arabic'],1
playwithfriends,['playwithfriends'],1
poppyplaytime,['poppyplaytime'],1
phizzi,['phizzi'],1
pickupline,['pickupline'],1
spidermanvideogame,['spidermanvideogame'],1
spidy,['spidy'],1
spideyandcat,['spideyandcat'],2
spidergoat,['spidergoat'],1
marvelsony,['marvelsony'],1
morkzsq,['morkzsq'],1
senzusquad,['senzusquad'],1
housecats,['housecats'],1
lakeithstanfield,['lakeithstanfield'],1
selftape,['selftape'],1
thetoschestation,['thetoschestation'],1
corproatemillennial,['corproatemillennial'],1
markiplierdislyte,['markiplierdislyte'],1
rickfamuyiwa,['rickfamuyiwa'],1
marionintendo,['marionintendo'],1
bowsernintendo,['bowsernintendo'],1
kryzesisters,['kryzesisters'],2
romani,['romani'],1
flamenco,['flamenco'],1
gitana,['gitana'],1
gitanos,['gitanos'],1
carmenamaya,['carmenamaya'],1
hispanicwomen,['hispanicwomen'],1
wih,['wih'],1
teachercomedy,['teachercomedy'],1
catparent,['catparent'],1
brideyandjiny,['brideyandjiny'],1
yearning,['yearning'],1
tcdctravel,['tcdctravel'],1
slinkydogdash,['slinkydogdash'],1
siblingsofchildhoodcancer,['siblingsofchildhoodcancer'],1
ahsokatanoday,['ahsokatanoday'],1
ahsla,['ahsla'],1
darkness,['darkness'],2
planehack,['planehack'],1
mrswoolleyin5th,['mrswoolleyin5th'],1
arielwinter,['arielwinter'],1
postbirth,['postbirth'],1
placentaencapsulation,['placentaencapsulation'],1
jillvalentineedits,"['jillvalentineedits', 'jillvalentinere3', 'jillvalentinere3remake', 'jillvalentinecosplay']",4
jillvalentinere3,"['jillvalentinere3', 'jillvalentinere3remake', 'jillvalentineresidentevil3', 'jillvalentineresidentevil3remake', 'jillvalentinecosplay']",7
re3r,['re3r'],1
saymynameandeverythingjuststops,['saymynameandeverythingjuststops'],1
neverjustagame,['neverjustagame'],1
poedameroncosplay,"['poedameroncosplay', 'finnandpoedameron']",2
tvdt,['tvdt'],1
dindiarinedit,"['dindiarinedit', 'dindiarin']",3
legados,['legados'],1
finnepoe,"['finnepoe', 'poeandfinnaregayandmarried', 'finnandpoedameron']",5
lijahsbaef,['lijahsbaef'],1
aetheoriginals,['aetheoriginals'],1
hometime,['hometime'],1
carlweathers,['carlweathers'],1
greefkarga,['greefkarga'],1
mandalorianfanfic,['mandalorianfanfic'],1
osscarissac,"['osscarissac', 'osscarissacedit', 'osscarissacsimp']",5
poeandfinnedit,['poeandfinnedit'],2
elmaxisreal,['elmaxisreal'],1
bylerisreal,['bylerisreal'],1
byleredits,['byleredits'],1
steddieedit,['steddieedit'],1
murrlexei,['murrlexei'],1
starwarstohistoricalromancepipeline,"['starwarstohistoricalromancepipeline', 'starwarsromance']",2
clinchcover,['clinchcover'],1
aprovacion,['aprovacion'],1
lalalaokokoktrend,['lalalaokokoktrend'],1
mythosaur,['mythosaur'],1
livingwater,['livingwater'],1
foundling,['foundling'],1
mandos3,"['mandos3', 'themandolorian3']",2
havepity,['havepity'],1
burningshoresedit,"['burningshoresedit', 'hfwburningshores']",3
dietdrpepper,"['dietdrpepper', 'drpepperzero']",3
sodachallenge,['sodachallenge'],1
honeylavender,"['honeylavender', 'honeylavenderlatte']",3
coffeeshop,['coffeeshop'],1
konedit,['konedit'],1
tbhimntmomp,['tbhimntmomp'],1
reignofthesupermenedit,['reignofthesupermenedit'],1
familysafety,['familysafety'],1
stayawarestaysafe,['stayawarestaysafe'],1
momsafetytips,['momsafetytips'],1
thinksmart,['thinksmart'],1
lifesavingtip,['lifesavingtip'],1
travelingalone,['travelingalone'],1
crimeprevention,['crimeprevention'],1
twilightreboot,['twilightreboot'],1
dcdarkcrisis,['dcdarkcrisis'],1
tumblrfics,['tumblrfics'],1
notspons,['notspons'],1
tktkentrega,['tktkentrega'],1
birkenstockboston,['birkenstockboston'],1
nughtwing,['nughtwing'],1
kosaspartner,['kosaspartner'],1
xmenforce,['xmenforce'],1
spfthatsjustyes,['spfthatsjustyes'],1
littlegirl,['littlegirl'],1
girlhairstyle,['girlhairstyle'],1
braidedbun,"['braidedbun', 'braidedbuntutorial']",3
omfg,['omfg'],1
bossbtc,['bossbtc'],1
dontbeatarget,['dontbeatarget'],1
girlswholivealone,['girlswholivealone'],1
proteinicecream,['proteinicecream'],1
spiderman2017tvseries,"['spiderman2017tvseries', 'spiderman2017edit']",2
imnotgonnamakeitalone,['imnotgonnamakeitalone'],1
homemaranha3,['homemaranha3'],1
roupapreta,['roupapreta'],1
kagesmg,['kagesmg'],1
gatsby,['gatsby'],1
soundboard,['soundboard'],1
avoidant,['avoidant'],1
ninjakitchen,['ninjakitchen'],1
proteinrecipe,['proteinrecipe'],1
dontwalkaloneatnight,"['dontwalkaloneatnight', 'dontwalkalone']",3
healthyicecreamrecipe,['healthyicecreamrecipe'],1
ninjaicecreammaker,['ninjaicecreammaker'],1
chocolateicecream,['chocolateicecream'],1
annamarietendler,['annamarietendler'],1
gettingmylifeback,['gettingmylifeback'],1
supply,['supply'],1
ohhello,['ohhello'],1
maryjanecosplay,['maryjanecosplay'],1
mjwatsoncosplay,['mjwatsoncosplay'],1
criminalmind,['criminalmind'],1
notwhatiexpected,['notwhatiexpected'],2
eu,['eu'],1
confetti,['confetti'],1
craftymadi,['craftymadi'],1
younglingslayer9000,['younglingslayer9000'],1
purpleperson,['purpleperson'],1
007dog,['007dog'],1
pure,['pure'],1
vengence,['vengence'],1
bettybrant,['bettybrant'],1
ursuladitkovich,['ursuladitkovich'],1
spvnm,['spvnm'],1
ellie_vamps,['ellie_vamps'],1
lesbiansruletheworld,"['lesbiansruletheworld', 'girlsruletheworld']",3
spideraali,['spideraali'],1
onemoreday,['onemoreday'],1
comicsfr,['comicsfr'],1
myshelfatoz,['myshelfatoz'],1
moviecollector,['moviecollector'],1
mandalorianarmorer,['mandalorianarmorer'],1
dingroguedit,['dingroguedit'],1
badbabynosqueezie,['badbabynosqueezie'],1
fantheory,['fantheory'],1
neopixel,['neopixel'],1
saymakkari,['saymakkari'],1
elcaminoasies,['elcaminoasies'],1
icecube,['icecube'],1
clanmudhorn,['clanmudhorn'],1
ancientorder,['ancientorder'],1
independentregencies,['independentregencies'],1
greatjedipurge,['greatjedipurge'],1
tormerntoroffrogs,['tormerntoroffrogs'],1
pedrotonin,['pedrotonin'],1
magazines,['magazines'],1
humanrizzources,['humanrizzources'],1
sincerelyme,['sincerelyme'],1
pedropascalandethanhawke,"['pedropascalandethanhawke', 'ethanhawkesupremacy', 'pedropascaldupe']",4
tagyourfriends,['tagyourfriends'],1
glamorckfreddy,['glamorckfreddy'],1
fnafglamrockfreddy,"['fnafglamrockfreddy', 'glamrockfreddyfnaf']",3
buringshores,['buringshores'],1
lesbiankokomii,['lesbiankokomii'],1
fezzynerds,['fezzynerds'],1
multiplicity,['multiplicity'],1
macronedit,['macronedit'],1
joabgamer29,['joabgamer29'],1
spiderlarry,['spiderlarry'],1
awesomeactioncat,['awesomeactioncat'],1
feliciahardycosplay,['feliciahardycosplay'],1
skorpion,['skorpion'],1
geeks,['geeks'],1
teiadeseda,['teiadeseda'],1
yavaliomadres,['yavaliomadres'],1
vrg,['vrg'],1
gata,['gata'],1
openduet,['openduet'],1
zackman2021,"['zackman2021', 'zackbrown2021']",3
unmask,['unmask'],1
illusion,['illusion'],1
mtvspiderman,['mtvspiderman'],1
erend,['erend'],1
tatigabrielle,['tatigabrielle'],1
braddock,['braddock'],1
bigonuggets23,['bigonuggets23'],1
fatherandsongoals,['fatherandsongoals'],1
cosplaybar,['cosplaybar'],1
fandombar,"['fandombar', 'fandombarvegas']",3
vizla,['vizla'],1
spiderman90scartoon,['spiderman90scartoon'],1
zionmoreno,['zionmoreno'],1
bbplaydate,['bbplaydate'],1
marvelsspidermandisneyxd,['marvelsspidermandisneyxd'],1
bleeping,['bleeping'],1
disneyvlogger,['disneyvlogger'],1
dicgraysonedit,['dicgraysonedit'],1
loirinha,['loirinha'],2
kimjongun,['kimjongun'],1
communismmemes,['communismmemes'],1
commie,['commie'],1
tankie,['tankie'],1
procreateanimation,['procreateanimation'],1
lofibeats,"['lofibeats', 'lofihiphopbeats', 'lofibeatstostudyto']",5
josephstalin,['josephstalin'],1
goldenhour,['goldenhour'],1
residentcrossing,['residentcrossing'],1
greenwichvillage,['greenwichvillage'],1
trainoperator,['trainoperator'],1
grandcentralterminal,['grandcentralterminal'],1
yeshoney,['yeshoney'],1
thestrand,"['thestrand', 'strandbookstore']",3
maotsetung,['maotsetung'],1
simpsonsfood,['simpsonsfood'],1
chunkydombomb,['chunkydombomb'],1
lofiworld,['lofiworld'],1
spidermanmilesmoralesps5,['spidermanmilesmoralesps5'],1
walkincloset,"['walkincloset', 'walkinclosettransformation']",3
clothingrack,['clothingrack'],1
lofigirlgone,['lofigirlgone'],1
ukadverts,['ukadverts'],1
finneganwaiteismypal,['finneganwaiteismypal'],1
streamnickiminaj,['streamnickiminaj'],1
elmuertosweep,"['elmuertosweep', 'elmuerto']",3
porpol,['porpol'],1
idkwhattohashtag,['idkwhattohashtag'],1
idkwhattopostlol,['idkwhattopostlol'],1
vocalstimming,['vocalstimming'],1
keeganmichaelkey,"['keeganmichaelkey', 'keeganmichaelkeytoad']",3
marioprincesses,['marioprincesses'],1
swipeadventures,['swipeadventures'],1
smbmpauline,['smbmpauline'],1
supermariobrosmivuepauline,"['supermariobrosmivuepauline', 'supermariopauline']",2
l3onzae,['l3onzae'],1
fmhubb,['fmhubb'],1
gnfkqrls,['gnfkqrls'],1
finnzs,['finnzs'],1
ae20,['ae20'],1
friendshipbreakup,['friendshipbreakup'],1
jamzwrld,['jamzwrld'],1
michelangelo,['michelangelo'],1
zzz,['zzz'],1
pokemonsleep,['pokemonsleep'],2
cahulife,"['cahulife', 'cahualfa']",3
tiocahu,['tiocahu'],1
bowserpeachsong,['bowserpeachsong'],1
phonetips,['phonetips'],1
samsunggalaxy,['samsunggalaxy'],1
goingtotheoffice,['goingtotheoffice'],1
hybridwork,['hybridwork'],1
titansfinale,['titansfinale'],1
titanscast,['titanscast'],1
alanritchson,['alanritchson'],1
joshuaorpin,['joshuaorpin'],1
chelseazhang,['chelseazhang'],1
damarislewis,['damarislewis'],1
titanscastedit,['titanscastedit'],1
titanfinal,['titanfinal'],1
canarycry,['canarycry'],1
newsstory,['newsstory'],1
prolife,['prolife'],1
infantloss,['infantloss'],1
texasabortionban,['texasabortionban'],1
daisyonthedashboard,['daisyonthedashboard'],1
argumentativeantitheticaldreamgirl,['argumentativeantitheticaldreamgirl'],1
kaleidoscopeofloudheartbeats,['kaleidoscopeofloudheartbeats'],1
mypublicistwillgetmadatme,['mypublicistwillgetmadatme'],1
moviefood,['moviefood'],1
mrflandershotcholate,['mrflandershotcholate'],1
dashie,['dashie'],1
ink_ribbon,['ink_ribbon'],1
blueandblack,['blueandblack'],1
donkeykong64,['donkeykong64'],1
parkseojoon,['parkseojoon'],1
flerken,['flerken'],1
lightskin,['lightskin'],1
2023bingo,['2023bingo'],1
sinnoh,['sinnoh'],1
whoyoufoolin,['whoyoufoolin'],2
callupbro,['callupbro'],1
okshawtyactingupiwantherfriend,['okshawtyactingupiwantherfriend'],1
imightpullon,['imightpullon'],1
inabenz,['inabenz'],1
tellemwhatsup,['tellemwhatsup'],1
ts7,['ts7'],1
weewoo,['weewoo'],1
charlesmartinet,['charlesmartinet'],1
doricdnd,['doricdnd'],1
mdmn8710,['mdmn8710'],1
draco,"['draco', 'dracoedit']",3
beverlymarsh,['beverlymarsh'],1
ocartist,['ocartist'],1
dndartist,['dndartist'],1
turbogeek,['turbogeek'],1
shepherdsebastian,['shepherdsebastian'],1
cpr,['cpr'],1
drkho1d20k,['drkho1d20k'],1
unsettling,['unsettling'],1
crunchculture,['crunchculture'],1
sonicandtails,['sonicandtails'],1
spongebobandpatrick,['spongebobandpatrick'],1
shaggyandscooby,['shaggyandscooby'],1
browser,['browser'],1
spinyshell,['spinyshell'],1
blueshellkoopa,"['blueshellkoopa', 'blueshellparatroopa']",3
8listph,['8listph'],1
emilyinearss,['emilyinearss'],1
lokitva,['lokitva'],1
lokimarvel,"['lokimarvel', 'marvellokilaufeyson', 'marvellokifan']",5
cmlife,['cmlife'],1
woodyandbuzz,['woodyandbuzz'],1
mbti_junk,['mbti_junk'],1
turnoncaptions,['turnoncaptions'],1
shonen,['shonen'],1
5sostour,['5sostour'],1
legorobin,['legorobin'],1
